container	id	weight	maxWeight	totalWeight	length	width	height	itemTransported
Tank20Container	5875	3385	32580	27546.972	6.058	2.438	2.591	Water
Reefer20Container	5876	2905	27420	4940.956	5.535	2.284	2.224	Pizza
DV20Container	5877	2370	28230	16358.564	5.9	2.35	2.395	TV
HC40Container	5878	4010	28490	20838.311	12.032	2.35	2.7	Flower pot
HC40Container	5879	4010	28490	18853.312	12.032	2.35	2.7	Bed
DV20Container	5880	2370	28230	24377.639	5.9	2.35	2.395	TV
DV20Container	5881	2370	28230	3002.013	5.9	2.35	2.395	Headphones
DV20Container	5882	2370	28230	3866.348	5.9	2.35	2.395	Shampoo
HC40Container	5883	4010	28490	13233.501	12.032	2.35	2.7	Flower pot
Reefer20Container	5884	2905	27420	21358.0	5.535	2.284	2.224	Ice Cream
HardTop20Container	5885	2590	27780	21683.977	5.886	2.342	2.375	Bicycle
HardTop20Container	5886	2590	27780	18995.821	5.886	2.342	2.375	Bicycle
DV20Container	5887	2370	28230	25006.353	5.9	2.35	2.395	Shampoo
DV20Container	5888	2370	28230	14225.697	5.9	2.35	2.395	Headphones
Reefer20Container	5889	2905	27420	8302.819	5.535	2.284	2.224	Fries
HardTop20Container	5890	2590	27780	12342.933	5.886	2.342	2.375	Painting
Tank20Container	5891	3385	32580	31572.632	6.058	2.438	2.591	Oil
HC40Container	5892	4010	28490	18617.197	12.032	2.35	2.7	Bed
Tank20Container	5893	3385	32580	18516.543	6.058	2.438	2.591	Water
HardTop20Container	5894	2590	27780	3256.579	5.886	2.342	2.375	Laptop
Tank20Container	5895	3385	32580	24746.633	6.058	2.438	2.591	Oil
Tank20Container	5896	3385	32580	15112.822	6.058	2.438	2.591	Water
DV20Container	5897	2370	28230	4233.741	5.9	2.35	2.395	Shampoo
DV20Container	5898	2370	28230	15559.554	5.9	2.35	2.395	Shampoo
DV20Container	5899	2370	28230	11393.46	5.9	2.35	2.395	Headphones
DV20Container	5900	2370	28230	9818.856	5.9	2.35	2.395	Shampoo
HC40Container	5901	4010	28490	13660.494	12.032	2.35	2.7	Flower pot
DV20Container	5902	2370	28230	6891.723	5.9	2.35	2.395	TV
HC40Container	5903	4010	28490	20205.524	12.032	2.35	2.7	Jeans
Reefer20Container	5904	2905	27420	14197.822	5.535	2.284	2.224	Ice Cream
Reefer20Container	5905	2905	27420	17159.392	5.535	2.284	2.224	Ice Cream
Reefer20Container	5906	2905	27420	18220.0	5.535	2.284	2.224	Fries
Tank20Container	5907	3385	32580	18656.056	6.058	2.438	2.591	Water
Reefer20Container	5908	2905	27420	17033.365	5.535	2.284	2.224	Fries
HC40Container	5909	4010	28490	25766.074	12.032	2.35	2.7	Flower pot
DV20Container	5910	2370	28230	7690.867	5.9	2.35	2.395	Headphones
Reefer20Container	5911	2905	27420	17562.615	5.535	2.284	2.224	Ice Cream
Tank20Container	5912	3385	32580	8085.756	6.058	2.438	2.591	Milk
HC40Container	5913	4010	28490	17454.841	12.032	2.35	2.7	Bed
HC40Container	5914	4010	28490	16020.612	12.032	2.35	2.7	Jeans
Tank20Container	5915	3385	32580	18206.363	6.058	2.438	2.591	Water
HC40Container	5916	4010	28490	27440.114	12.032	2.35	2.7	Lamp
Tank20Container	5917	3385	32580	27442.609	6.058	2.438	2.591	Oil
HC40Container	5918	4010	28490	26310.365	12.032	2.35	2.7	Lamp
Tank20Container	5919	3385	32580	30095.665	6.058	2.438	2.591	Water
Tank20Container	5920	3385	32580	21649.766	6.058	2.438	2.591	Oil
DV20Container	5921	2370	28230	5423.126	5.9	2.35	2.395	Headphones
HC40Container	5922	4010	28490	20998.877	12.032	2.35	2.7	Jeans
DV20Container	5923	2370	28230	12242.689	5.9	2.35	2.395	Headphones
Tank20Container	5924	3385	32580	10995.069	6.058	2.438	2.591	Apple juice
Reefer20Container	5925	2905	27420	24533.145	5.535	2.284	2.224	Steak
Reefer20Container	5926	2905	27420	16567.797	5.535	2.284	2.224	Ice Cream
Reefer20Container	5927	2905	27420	17978.165	5.535	2.284	2.224	Pizza
HardTop20Container	5928	2590	27780	27457.056	5.886	2.342	2.375	Laptop
Reefer20Container	5929	2905	27420	25887.056	5.535	2.284	2.224	Pizza
HardTop20Container	5930	2590	27780	7497.789	5.886	2.342	2.375	Bicycle
HardTop20Container	5931	2590	27780	2920.613	5.886	2.342	2.375	Laptop
HardTop20Container	5932	2590	27780	15362.546	5.886	2.342	2.375	Laptop
Tank20Container	5933	3385	32580	26794.301	6.058	2.438	2.591	Water
Tank20Container	5934	3385	32580	16433.912	6.058	2.438	2.591	Oil
Tank20Container	5935	3385	32580	11356.576	6.058	2.438	2.591	Oil
DV20Container	5936	2370	28230	23973.79	5.9	2.35	2.395	TV
HC40Container	5937	4010	28490	18211.65	12.032	2.35	2.7	Bed
HardTop20Container	5938	2590	27780	7387.341	5.886	2.342	2.375	Bicycle
Reefer20Container	5939	2905	27420	7142.522	5.535	2.284	2.224	Fries
Tank20Container	5940	3385	32580	21653.894	6.058	2.438	2.591	Milk
Reefer20Container	5941	2905	27420	27022.802	5.535	2.284	2.224	Fries
Tank20Container	5942	3385	32580	15216.057	6.058	2.438	2.591	Oil
HC40Container	5943	4010	28490	17659.433	12.032	2.35	2.7	Lamp
Tank20Container	5944	3385	32580	15674.449	6.058	2.438	2.591	Milk
DV20Container	5945	2370	28230	4668.16	5.9	2.35	2.395	Cleaning agent
Reefer20Container	5946	2905	27420	17135.372	5.535	2.284	2.224	Ice Cream
Tank20Container	5947	3385	32580	31906.707	6.058	2.438	2.591	Water
HardTop20Container	5948	2590	27780	24938.621	5.886	2.342	2.375	Laptop
Reefer20Container	5949	2905	27420	15445.312	5.535	2.284	2.224	Ice Cream
HardTop20Container	5950	2590	27780	17874.708	5.886	2.342	2.375	Bicycle
HardTop20Container	5951	2590	27780	12421.41	5.886	2.342	2.375	Desk
HardTop20Container	5952	2590	27780	17422.88	5.886	2.342	2.375	Painting
DV20Container	5953	2370	28230	22614.213	5.9	2.35	2.395	Cleaning agent
DV20Container	5954	2370	28230	17078.313	5.9	2.35	2.395	Cleaning agent
Tank20Container	5955	3385	32580	28076.845	6.058	2.438	2.591	Oil
Tank20Container	5956	3385	32580	7586.314	6.058	2.438	2.591	Apple juice
Tank20Container	5957	3385	32580	27854.778	6.058	2.438	2.591	Oil
Tank20Container	5958	3385	32580	15046.399	6.058	2.438	2.591	Milk
Tank20Container	5959	3385	32580	5292.141	6.058	2.438	2.591	Oil
DV20Container	5960	2370	28230	19549.64	5.9	2.35	2.395	Cleaning agent
DV20Container	5961	2370	28230	20524.268	5.9	2.35	2.395	TV
Reefer20Container	5962	2905	27420	7493.445	5.535	2.284	2.224	Steak
HardTop20Container	5963	2590	27780	13250.185	5.886	2.342	2.375	Laptop
HC40Container	5964	4010	28490	9613.843	12.032	2.35	2.7	Jeans
HardTop20Container	5965	2590	27780	18844.785	5.886	2.342	2.375	Bicycle
HC40Container	5966	4010	28490	4907.848	12.032	2.35	2.7	Flower pot
HC40Container	5967	4010	28490	25836.645	12.032	2.35	2.7	Jeans
Reefer20Container	5968	2905	27420	21619.685	5.535	2.284	2.224	Steak
HC40Container	5969	4010	28490	11815.221	12.032	2.35	2.7	Jeans
HardTop20Container	5970	2590	27780	22148.15	5.886	2.342	2.375	Painting
Reefer20Container	5971	2905	27420	6500.593	5.535	2.284	2.224	Fries
DV20Container	5972	2370	28230	5194.218	5.9	2.35	2.395	TV
HC40Container	5973	4010	28490	19366.425	12.032	2.35	2.7	Bed
Tank20Container	5974	3385	32580	17349.741	6.058	2.438	2.591	Milk
Tank20Container	5975	3385	32580	8517.441	6.058	2.438	2.591	Water
Reefer20Container	5976	2905	27420	9054.947	5.535	2.284	2.224	Fries
DV20Container	5977	2370	28230	12606.653	5.9	2.35	2.395	Shampoo
Tank20Container	5978	3385	32580	24093.296	6.058	2.438	2.591	Water
HC40Container	5979	4010	28490	14035.603	12.032	2.35	2.7	Flower pot
HC40Container	5980	4010	28490	19718.657	12.032	2.35	2.7	Flower pot
Reefer20Container	5981	2905	27420	7922.993	5.535	2.284	2.224	Pizza
HC40Container	5982	4010	28490	20408.113	12.032	2.35	2.7	Bed
Tank20Container	5983	3385	32580	21251.081	6.058	2.438	2.591	Water
HC40Container	5984	4010	28490	11811.905	12.032	2.35	2.7	Bed
DV20Container	5985	2370	28230	5431.038	5.9	2.35	2.395	Cleaning agent
HardTop20Container	5986	2590	27780	25038.571	5.886	2.342	2.375	Bicycle
HardTop20Container	5987	2590	27780	15367.102	5.886	2.342	2.375	Desk
Tank20Container	5988	3385	32580	4244.008	6.058	2.438	2.591	Apple juice
Reefer20Container	5989	2905	27420	13217.397	5.535	2.284	2.224	Pizza
Reefer20Container	5990	2905	27420	26450.787	5.535	2.284	2.224	Pizza
HC40Container	5991	4010	28490	13667.266	12.032	2.35	2.7	Jeans
Tank20Container	5992	3385	32580	29869.265	6.058	2.438	2.591	Oil
Tank20Container	5993	3385	32580	29106.219	6.058	2.438	2.591	Oil
DV20Container	5994	2370	28230	23653.57	5.9	2.35	2.395	TV
DV20Container	5995	2370	28230	23277.99	5.9	2.35	2.395	Cleaning agent
HardTop20Container	5996	2590	27780	10796.584	5.886	2.342	2.375	Bicycle
HardTop20Container	5997	2590	27780	15809.808	5.886	2.342	2.375	Laptop
Reefer20Container	5998	2905	27420	16878.591	5.535	2.284	2.224	Fries
Tank20Container	5999	3385	32580	21506.153	6.058	2.438	2.591	Oil
HC40Container	6000	4010	28490	14813.15	12.032	2.35	2.7	Flower pot
DV20Container	6001	2370	28230	11601.354	5.9	2.35	2.395	Shampoo
HardTop20Container	6002	2590	27780	9200.215	5.886	2.342	2.375	Painting
HardTop20Container	6003	2590	27780	23834.646	5.886	2.342	2.375	Painting
HC40Container	6004	4010	28490	18311.816	12.032	2.35	2.7	Jeans
HC40Container	6005	4010	28490	28435.324	12.032	2.35	2.7	Jeans
Reefer20Container	6006	2905	27420	9400.787	5.535	2.284	2.224	Ice Cream
Tank20Container	6007	3385	32580	26718.809	6.058	2.438	2.591	Milk
Tank20Container	6008	3385	32580	6476.842	6.058	2.438	2.591	Milk
Reefer20Container	6009	2905	27420	20776.227	5.535	2.284	2.224	Fries
HC40Container	6010	4010	28490	22787.05	12.032	2.35	2.7	Bed
HardTop20Container	6011	2590	27780	8859.568	5.886	2.342	2.375	Bicycle
HC40Container	6012	4010	28490	16278.814	12.032	2.35	2.7	Lamp
Tank20Container	6013	3385	32580	3990.531	6.058	2.438	2.591	Water
HC40Container	6014	4010	28490	20012.973	12.032	2.35	2.7	Jeans
Tank20Container	6015	3385	32580	18893.628	6.058	2.438	2.591	Apple juice
DV20Container	6016	2370	28230	18684.343	5.9	2.35	2.395	Headphones
Tank20Container	6017	3385	32580	9542.893	6.058	2.438	2.591	Milk
HardTop20Container	6018	2590	27780	19127.968	5.886	2.342	2.375	Bicycle
Reefer20Container	6019	2905	27420	21643.53	5.535	2.284	2.224	Pizza
Reefer20Container	6020	2905	27420	18837.944	5.535	2.284	2.224	Steak
Reefer20Container	6021	2905	27420	18687.909	5.535	2.284	2.224	Pizza
HardTop20Container	6022	2590	27780	21758.613	5.886	2.342	2.375	Bicycle
Tank20Container	6023	3385	32580	23233.42	6.058	2.438	2.591	Oil
Tank20Container	6024	3385	32580	27043.202	6.058	2.438	2.591	Oil
Reefer20Container	6025	2905	27420	8759.052	5.535	2.284	2.224	Pizza
DV20Container	6026	2370	28230	6956.32	5.9	2.35	2.395	Cleaning agent
Tank20Container	6027	3385	32580	24329.141	6.058	2.438	2.591	Milk
Reefer20Container	6028	2905	27420	18912.42	5.535	2.284	2.224	Steak
Tank20Container	6029	3385	32580	7966.939	6.058	2.438	2.591	Apple juice
Reefer20Container	6030	2905	27420	22317.98	5.535	2.284	2.224	Steak
DV20Container	6031	2370	28230	17773.886	5.9	2.35	2.395	TV
HardTop20Container	6032	2590	27780	8329.081	5.886	2.342	2.375	Bicycle
HC40Container	6033	4010	28490	27517.184	12.032	2.35	2.7	Flower pot
DV20Container	6034	2370	28230	25800.299	5.9	2.35	2.395	Cleaning agent
DV20Container	6035	2370	28230	20264.108	5.9	2.35	2.395	TV
HardTop20Container	6036	2590	27780	25023.183	5.886	2.342	2.375	Desk
HardTop20Container	6037	2590	27780	13110.704	5.886	2.342	2.375	Bicycle
Tank20Container	6038	3385	32580	10562.077	6.058	2.438	2.591	Milk
DV20Container	6039	2370	28230	7878.52	5.9	2.35	2.395	Cleaning agent
Reefer20Container	6040	2905	27420	25215.183	5.535	2.284	2.224	Pizza
Reefer20Container	6041	2905	27420	25001.988	5.535	2.284	2.224	Fries
HardTop20Container	6042	2590	27780	19617.827	5.886	2.342	2.375	Laptop
HardTop20Container	6043	2590	27780	10658.98	5.886	2.342	2.375	Bicycle
Reefer20Container	6044	2905	27420	17446.584	5.535	2.284	2.224	Steak
Reefer20Container	6045	2905	27420	6315.052	5.535	2.284	2.224	Ice Cream
HardTop20Container	6046	2590	27780	22487.765	5.886	2.342	2.375	Desk
DV20Container	6047	2370	28230	4565.937	5.9	2.35	2.395	Shampoo
DV20Container	6048	2370	28230	25188.562	5.9	2.35	2.395	Headphones
DV20Container	6049	2370	28230	26666.106	5.9	2.35	2.395	Shampoo
HardTop20Container	6050	2590	27780	16765.77	5.886	2.342	2.375	Laptop
HardTop20Container	6051	2590	27780	12406.981	5.886	2.342	2.375	Laptop
DV20Container	6052	2370	28230	13111.576	5.9	2.35	2.395	Cleaning agent
Reefer20Container	6053	2905	27420	12530.768	5.535	2.284	2.224	Steak
HardTop20Container	6054	2590	27780	16507.009	5.886	2.342	2.375	Bicycle
DV20Container	6055	2370	28230	19753.239	5.9	2.35	2.395	Headphones
HC40Container	6056	4010	28490	24773.23	12.032	2.35	2.7	Bed
DV20Container	6057	2370	28230	27237.412	5.9	2.35	2.395	Cleaning agent
HardTop20Container	6058	2590	27780	20561.541	5.886	2.342	2.375	Bicycle
Tank20Container	6059	3385	32580	23984.101	6.058	2.438	2.591	Water
DV20Container	6060	2370	28230	24065.052	5.9	2.35	2.395	TV
DV20Container	6061	2370	28230	23801.202	5.9	2.35	2.395	Cleaning agent
HC40Container	6062	4010	28490	22293.921	12.032	2.35	2.7	Bed
HardTop20Container	6063	2590	27780	14015.622	5.886	2.342	2.375	Laptop
HardTop20Container	6064	2590	27780	14302.146	5.886	2.342	2.375	Painting
HC40Container	6065	4010	28490	24478.036	12.032	2.35	2.7	Jeans
HardTop20Container	6066	2590	27780	3968.688	5.886	2.342	2.375	Laptop
HardTop20Container	6067	2590	27780	12729.221	5.886	2.342	2.375	Painting
HardTop20Container	6068	2590	27780	2659.319	5.886	2.342	2.375	Laptop
Tank20Container	6069	3385	32580	14187.031	6.058	2.438	2.591	Milk
Reefer20Container	6070	2905	27420	22159.453	5.535	2.284	2.224	Ice Cream
HC40Container	6071	4010	28490	20482.824	12.032	2.35	2.7	Lamp
DV20Container	6072	2370	28230	26678.691	5.9	2.35	2.395	Cleaning agent
DV20Container	6073	2370	28230	17320.35	5.9	2.35	2.395	TV
DV20Container	6074	2370	28230	6644.005	5.9	2.35	2.395	Headphones
HC40Container	6075	4010	28490	19789.616	12.032	2.35	2.7	Lamp
HardTop20Container	6076	2590	27780	22922.353	5.886	2.342	2.375	Painting
HardTop20Container	6077	2590	27780	12173.62	5.886	2.342	2.375	Desk
HC40Container	6078	4010	28490	11199.605	12.032	2.35	2.7	Lamp
DV20Container	6079	2370	28230	22805.82	5.9	2.35	2.395	Headphones
Reefer20Container	6080	2905	27420	25409.247	5.535	2.284	2.224	Steak
Tank20Container	6081	3385	32580	27801.108	6.058	2.438	2.591	Milk
HC40Container	6082	4010	28490	24750.615	12.032	2.35	2.7	Lamp
HardTop20Container	6083	2590	27780	25415.914	5.886	2.342	2.375	Desk
Reefer20Container	6084	2905	27420	12478.469	5.535	2.284	2.224	Fries
HC40Container	6085	4010	28490	17837.278	12.032	2.35	2.7	Bed
HardTop20Container	6086	2590	27780	19864.575	5.886	2.342	2.375	Desk
HardTop20Container	6087	2590	27780	26593.094	5.886	2.342	2.375	Painting
DV20Container	6088	2370	28230	25208.454	5.9	2.35	2.395	Cleaning agent
HC40Container	6089	4010	28490	5980.561	12.032	2.35	2.7	Lamp
HC40Container	6090	4010	28490	8474.773	12.032	2.35	2.7	Jeans
HardTop20Container	6091	2590	27780	9509.266	5.886	2.342	2.375	Desk
Reefer20Container	6092	2905	27420	10883.521	5.535	2.284	2.224	Ice Cream
HC40Container	6093	4010	28490	6502.083	12.032	2.35	2.7	Jeans
HardTop20Container	6094	2590	27780	7877.33	5.886	2.342	2.375	Painting
Reefer20Container	6095	2905	27420	4201.736	5.535	2.284	2.224	Pizza
HC40Container	6096	4010	28490	17454.685	12.032	2.35	2.7	Lamp
Tank20Container	6097	3385	32580	6858.571	6.058	2.438	2.591	Water
DV20Container	6098	2370	28230	5152.39	5.9	2.35	2.395	Cleaning agent
Tank20Container	6099	3385	32580	17024.531	6.058	2.438	2.591	Apple juice
HC40Container	6100	4010	28490	7257.215	12.032	2.35	2.7	Jeans
HardTop20Container	6101	2590	27780	21859.821	5.886	2.342	2.375	Bicycle
HC40Container	6102	4010	28490	19316.011	12.032	2.35	2.7	Flower pot
Reefer20Container	6103	2905	27420	7504.57	5.535	2.284	2.224	Steak
HC40Container	6104	4010	28490	27483.181	12.032	2.35	2.7	Flower pot
DV20Container	6105	2370	28230	23688.038	5.9	2.35	2.395	Headphones
HardTop20Container	6106	2590	27780	22624.168	5.886	2.342	2.375	Laptop
HardTop20Container	6107	2590	27780	15218.422	5.886	2.342	2.375	Bicycle
HC40Container	6108	4010	28490	27501.843	12.032	2.35	2.7	Flower pot
DV20Container	6109	2370	28230	3297.182	5.9	2.35	2.395	TV
HardTop20Container	6110	2590	27780	25757.416	5.886	2.342	2.375	Desk
HardTop20Container	6111	2590	27780	17436.822	5.886	2.342	2.375	Desk
Reefer20Container	6112	2905	27420	9434.083	5.535	2.284	2.224	Ice Cream
HardTop20Container	6113	2590	27780	7549.443	5.886	2.342	2.375	Laptop
HardTop20Container	6114	2590	27780	12006.53	5.886	2.342	2.375	Bicycle
DV20Container	6115	2370	28230	7874.605	5.9	2.35	2.395	Cleaning agent
HC40Container	6116	4010	28490	16798.946	12.032	2.35	2.7	Jeans
HC40Container	6117	4010	28490	15325.826	12.032	2.35	2.7	Jeans
DV20Container	6118	2370	28230	21220.025	5.9	2.35	2.395	TV
DV20Container	6119	2370	28230	11188.021	5.9	2.35	2.395	Headphones
Tank20Container	6120	3385	32580	15791.581	6.058	2.438	2.591	Water
HardTop20Container	6121	2590	27780	6218.942	5.886	2.342	2.375	Painting
HC40Container	6122	4010	28490	22920.229	12.032	2.35	2.7	Bed
Reefer20Container	6123	2905	27420	4393.868	5.535	2.284	2.224	Pizza
Reefer20Container	6124	2905	27420	19023.831	5.535	2.284	2.224	Ice Cream
Tank20Container	6125	3385	32580	25760.197	6.058	2.438	2.591	Water
Reefer20Container	6126	2905	27420	11895.077	5.535	2.284	2.224	Ice Cream
HardTop20Container	6127	2590	27780	13754.62	5.886	2.342	2.375	Laptop
Reefer20Container	6128	2905	27420	9107.556	5.535	2.284	2.224	Fries
DV20Container	6129	2370	28230	18033.252	5.9	2.35	2.395	TV
Reefer20Container	6130	2905	27420	20736.347	5.535	2.284	2.224	Pizza
HardTop20Container	6131	2590	27780	25543.431	5.886	2.342	2.375	Desk
DV20Container	6132	2370	28230	4488.941	5.9	2.35	2.395	Headphones
Reefer20Container	6133	2905	27420	14097.323	5.535	2.284	2.224	Steak
Reefer20Container	6134	2905	27420	18276.663	5.535	2.284	2.224	Fries
HC40Container	6135	4010	28490	5257.903	12.032	2.35	2.7	Jeans
DV20Container	6136	2370	28230	17886.25	5.9	2.35	2.395	Cleaning agent
HC40Container	6137	4010	28490	26114.359	12.032	2.35	2.7	Bed
DV20Container	6138	2370	28230	8373.725	5.9	2.35	2.395	Cleaning agent
Tank20Container	6139	3385	32580	25062.955	6.058	2.438	2.591	Apple juice
HC40Container	6140	4010	28490	9129.49	12.032	2.35	2.7	Flower pot
HC40Container	6141	4010	28490	27163.911	12.032	2.35	2.7	Lamp
DV20Container	6142	2370	28230	22220.6	5.9	2.35	2.395	TV
Tank20Container	6143	3385	32580	30953.555	6.058	2.438	2.591	Milk
DV20Container	6144	2370	28230	17533.861	5.9	2.35	2.395	Headphones
Reefer20Container	6145	2905	27420	13707.466	5.535	2.284	2.224	Pizza
Tank20Container	6146	3385	32580	31692.609	6.058	2.438	2.591	Milk
Reefer20Container	6147	2905	27420	14214.758	5.535	2.284	2.224	Steak
HardTop20Container	6148	2590	27780	5563.58	5.886	2.342	2.375	Desk
HardTop20Container	6149	2590	27780	13485.919	5.886	2.342	2.375	Laptop
Tank20Container	6150	3385	32580	13181.551	6.058	2.438	2.591	Milk
HardTop20Container	6151	2590	27780	16460.385	5.886	2.342	2.375	Bicycle
HardTop20Container	6152	2590	27780	6093.891	5.886	2.342	2.375	Desk
HC40Container	6153	4010	28490	7471.652	12.032	2.35	2.7	Jeans
HardTop20Container	6154	2590	27780	15402.1	5.886	2.342	2.375	Painting
Tank20Container	6155	3385	32580	11342.758	6.058	2.438	2.591	Water
Reefer20Container	6156	2905	27420	3479.331	5.535	2.284	2.224	Pizza
HardTop20Container	6157	2590	27780	3738.776	5.886	2.342	2.375	Laptop
DV20Container	6158	2370	28230	21630.174	5.9	2.35	2.395	Shampoo
Tank20Container	6159	3385	32580	5866.572	6.058	2.438	2.591	Oil
Tank20Container	6160	3385	32580	12023.837	6.058	2.438	2.591	Milk
Tank20Container	6161	3385	32580	10416.211	6.058	2.438	2.591	Apple juice
DV20Container	6162	2370	28230	10187.573	5.9	2.35	2.395	Shampoo
HardTop20Container	6163	2590	27780	9991.674	5.886	2.342	2.375	Laptop
Tank20Container	6164	3385	32580	28046.151	6.058	2.438	2.591	Oil
HC40Container	6165	4010	28490	4230.736	12.032	2.35	2.7	Bed
HardTop20Container	6166	2590	27780	21881.124	5.886	2.342	2.375	Painting
HC40Container	6167	4010	28490	19289.196	12.032	2.35	2.7	Bed
DV20Container	6168	2370	28230	2391.271	5.9	2.35	2.395	Shampoo
Reefer20Container	6169	2905	27420	10809.186	5.535	2.284	2.224	Ice Cream
Reefer20Container	6170	2905	27420	21828.37	5.535	2.284	2.224	Steak
DV20Container	6171	2370	28230	11576.477	5.9	2.35	2.395	TV
DV20Container	6172	2370	28230	21021.915	5.9	2.35	2.395	Shampoo
HC40Container	6173	4010	28490	24315.738	12.032	2.35	2.7	Bed
Reefer20Container	6174	2905	27420	11186.044	5.535	2.284	2.224	Steak
HC40Container	6175	4010	28490	8449.496	12.032	2.35	2.7	Bed
HardTop20Container	6176	2590	27780	11749.564	5.886	2.342	2.375	Painting
Reefer20Container	6177	2905	27420	20584.873	5.535	2.284	2.224	Fries
HardTop20Container	6178	2590	27780	2891.5	5.886	2.342	2.375	Bicycle
Reefer20Container	6179	2905	27420	7350.595	5.535	2.284	2.224	Steak
DV20Container	6180	2370	28230	17154.928	5.9	2.35	2.395	TV
HC40Container	6181	4010	28490	22635.217	12.032	2.35	2.7	Bed
DV20Container	6182	2370	28230	11755.853	5.9	2.35	2.395	Headphones
Reefer20Container	6183	2905	27420	5310.388	5.535	2.284	2.224	Ice Cream
Tank20Container	6184	3385	32580	21071.205	6.058	2.438	2.591	Water
Reefer20Container	6185	2905	27420	19451.114	5.535	2.284	2.224	Ice Cream
Tank20Container	6186	3385	32580	29711.275	6.058	2.438	2.591	Oil
